row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,product_name,returned,sales,quantity,discount,profit,order_year,order_month,order_month_name,order_quarter,order_weekday,shipping_days,profit_margin,loss_order,high_discount,late_shipping,weekend_order,high_value_order
8286,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,Kelly Williams,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Not,51.76,3,0.6,-33.64,2015,12,December,4,Monday,5,-64.99,True,True,False,False,False
8287,CA-2014-156244,2014-12-08,2014-12-08,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,Cassandra Brandow,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,Not,31.1,6,0.2,10.89,2014,12,December,4,Monday,0,35.02,False,False,False,False,False
8288,CA-2014-156244,2014-12-08,2014-12-08,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,Cassandra Brandow,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,Not,47.96,5,0.2,4.2,2014,12,December,4,Monday,0,8.76,False,False,False,False,False
8289,CA-2014-156244,2014-12-08,2014-12-08,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,Cassandra Brandow,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,Not,158.93,7,0.2,41.72,2014,12,December,4,Monday,0,26.25,False,False,False,False,False
8290,CA-2014-156244,2014-12-08,2014-12-08,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,Cassandra Brandow,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Not,211.25,6,0.2,15.84,2014,12,December,4,Monday,0,7.5,False,False,False,False,True
8291,CA-2014-156244,2014-12-08,2014-12-08,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,Cassandra Brandow,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,Not,5.55,2,0.2,-1.04,2014,12,December,4,Monday,0,-18.74,True,False,False,False,False
8292,CA-2014-156244,2014-12-08,2014-12-08,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,Cassandra Brandow,OFF-LA-10000443,Office Supplies,Labels,Avery 501,Not,2.95,1,0.2,1.0,2014,12,December,4,Monday,0,33.9,False,False,False,False,False
8293,CA-2015-106362,2015-11-12,2015-12-15,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,Chuck Magee,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,Not,10.33,3,0.7,-7.58,2015,11,November,4,Thursday,33,-73.38,True,True,True,False,False
8294,US-2017-168802,2017-03-11,2017-07-11,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,Not,18.37,4,0.2,5.97,2017,3,March,1,Saturday,122,32.5,False,False,True,True,False
8295,US-2017-146906,2017-03-13,2017-03-17,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,Chuck Magee,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,Not,299.9,2,0.0,74.98,2017,3,March,1,Monday,4,25.0,False,False,False,False,True
8296,CA-2016-166380,2016-05-30,2016-05-30,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Not,26.55,9,0.0,12.74,2016,5,May,2,Monday,0,47.98,False,False,False,False,False
8297,CA-2016-166380,2016-05-30,2016-05-30,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,Cassandra Brandow,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Not,111.98,2,0.0,26.88,2016,5,May,2,Monday,0,24.0,False,False,False,False,False
8298,US-2015-158911,2015-05-07,2015-11-07,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,Not,4.93,2,0.2,0.74,2015,5,May,2,Thursday,184,15.01,False,False,True,False,False
8299,US-2015-158911,2015-05-07,2015-11-07,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-LA-10003223,Office Supplies,Labels,Avery 508,Not,11.78,3,0.2,4.27,2015,5,May,2,Thursday,184,36.25,False,False,True,False,False
8300,US-2014-103338,2014-11-03,2014-11-03,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,Not,7.98,3,0.0,2.07,2014,11,November,4,Monday,0,25.94,False,False,False,False,False
8301,CA-2015-109169,2015-04-20,2015-04-24,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Not,180.96,2,0.0,81.43,2015,4,April,2,Monday,4,45.0,False,False,False,False,False
8302,US-2017-167318,2017-07-26,2017-07-26,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Not,1649.95,5,0.0,659.98,2017,7,July,3,Wednesday,0,40.0,False,False,False,False,True
8303,US-2017-167318,2017-07-26,2017-07-26,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Not,362.35,3,0.2,45.29,2017,7,July,3,Wednesday,0,12.5,False,False,False,False,True
8304,US-2014-120313,2014-10-31,2014-10-31,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-PH-10003092,Technology,Phones,Motorola L804,Not,73.58,2,0.2,8.28,2014,10,October,4,Friday,0,11.25,False,False,False,False,False
8305,CA-2017-135419,2017-03-11,2017-09-11,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,Anna Andreadi,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Not,486.37,4,0.2,36.48,2017,3,March,1,Saturday,184,7.5,False,False,True,True,True
8306,CA-2016-128671,2016-11-08,2016-11-08,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,Yes,32.4,5,0.0,15.55,2016,11,November,4,Tuesday,0,47.99,False,False,False,False,False
8307,CA-2016-128671,2016-11-08,2016-11-08,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,Yes,41.86,7,0.0,19.26,2016,11,November,4,Tuesday,0,46.01,False,False,False,False,False
8308,CA-2016-128671,2016-11-08,2016-11-08,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Yes,77.56,2,0.0,35.68,2016,11,November,4,Tuesday,0,46.0,False,False,False,False,False
8309,CA-2016-149335,2016-07-25,2016-07-25,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10001419,Office Supplies,Art,Newell 325,Not,37.17,9,0.0,11.15,2016,7,July,3,Monday,0,30.0,False,False,False,False,False
8310,CA-2014-168312,2014-01-03,2014-07-03,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,Not,137.35,3,0.2,8.58,2014,1,January,1,Friday,181,6.25,False,False,True,False,False
8311,CA-2014-168312,2014-01-03,2014-07-03,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,Not,376.51,3,0.3,-43.03,2014,1,January,1,Friday,181,-11.43,True,True,True,False,True
8312,US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,Not,62.72,4,0.0,24.46,2017,1,January,1,Thursday,5,39.0,False,False,False,False,False
8313,US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,Not,2939.93,7,0.0,764.38,2017,1,January,1,Thursday,5,26.0,False,False,False,False,True
8314,CA-2014-161508,2014-12-07,2014-12-07,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,Kelly Williams,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,Not,512.36,3,0.3,-14.64,2014,12,December,4,Sunday,0,-2.86,True,True,False,True,True
8315,CA-2014-161508,2014-12-07,2014-12-07,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,Kelly Williams,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,Not,3.49,2,0.2,0.57,2014,12,December,4,Sunday,0,16.33,False,False,False,True,False
8316,CA-2014-161508,2014-12-07,2014-12-07,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,Kelly Williams,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,Not,22.29,7,0.2,3.9,2014,12,December,4,Sunday,0,17.5,False,False,False,True,False
8317,CA-2014-161508,2014-12-07,2014-12-07,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,Kelly Williams,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,Not,16.03,3,0.2,5.61,2014,12,December,4,Sunday,0,35.0,False,False,False,True,False
8318,CA-2017-130904,2017-11-04,2017-11-04,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,Cassandra Brandow,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,Not,1.75,1,0.2,0.15,2017,11,November,4,Saturday,0,8.57,False,False,False,True,False
8319,CA-2017-130904,2017-11-04,2017-11-04,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,Cassandra Brandow,OFF-AR-10000127,Office Supplies,Art,Newell 321,Not,20.99,8,0.2,2.36,2017,11,November,4,Saturday,0,11.24,False,False,False,True,False
8320,CA-2017-133620,2017-11-13,2017-11-18,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",Not,11.21,1,0.0,3.36,2017,11,November,4,Monday,5,29.97,False,False,False,False,False
8321,CA-2015-142937,2015-05-12,2015-06-12,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Not,45.04,2,0.2,4.5,2015,5,May,2,Tuesday,31,9.99,False,False,True,False,False
8322,US-2016-149790,2016-09-26,2016-09-26,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,Not,15.62,2,0.8,-25.0,2016,9,September,3,Monday,0,-160.05,True,True,False,False,False
8323,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,Chuck Magee,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,Not,8.74,2,0.0,2.27,2016,11,November,4,Saturday,6,25.97,False,False,True,True,False
8324,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,Chuck Magee,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Not,44.75,5,0.0,20.59,2016,11,November,4,Saturday,6,46.01,False,False,True,True,False
8325,CA-2017-144456,2017-08-09,2017-09-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,Cassandra Brandow,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Not,61.68,5,0.2,5.4,2017,8,August,3,Wednesday,31,8.75,False,False,True,False,False
8326,CA-2017-144456,2017-08-09,2017-09-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,Cassandra Brandow,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,Not,158.38,3,0.2,13.86,2017,8,August,3,Wednesday,31,8.75,False,False,True,False,False
8327,CA-2017-103478,2017-07-21,2017-07-24,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,Kelly Williams,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,Not,2.86,4,0.8,-4.58,2017,7,July,3,Friday,3,-160.14,True,True,False,False,False
8328,CA-2017-103478,2017-07-21,2017-07-24,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,Kelly Williams,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,Not,94.19,7,0.8,-164.84,2017,7,July,3,Friday,3,-175.01,True,True,False,False,False
8329,CA-2017-118577,2017-06-10,2017-11-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,Not,143.7,3,0.0,68.98,2017,6,June,2,Saturday,153,48.0,False,False,True,True,False
8330,CA-2017-118577,2017-06-10,2017-11-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,Not,6.48,1,0.0,3.11,2017,6,June,2,Saturday,153,47.99,False,False,True,True,False
8331,CA-2017-113572,2017-07-11,2017-11-11,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,Chuck Magee,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,Not,7.88,4,0.0,2.52,2017,7,July,3,Tuesday,123,31.98,False,False,True,False,False
8332,CA-2016-153269,2016-09-03,2016-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,Chuck Magee,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",Not,11.21,1,0.0,3.36,2016,9,September,3,Saturday,91,29.97,False,False,True,True,False
8333,CA-2016-153269,2016-09-03,2016-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Not,354.9,5,0.0,88.73,2016,9,September,3,Saturday,91,25.0,False,False,True,True,True
8334,CA-2016-153269,2016-09-03,2016-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,Chuck Magee,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,Not,17.94,3,0.0,8.79,2016,9,September,3,Saturday,91,49.0,False,False,True,True,False
8335,CA-2016-153269,2016-09-03,2016-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,Chuck Magee,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,Not,51.8,4,0.0,23.31,2016,9,September,3,Saturday,91,45.0,False,False,True,True,False
8336,CA-2017-161655,2017-05-13,2017-05-18,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Not,299.52,9,0.0,149.76,2017,5,May,2,Saturday,5,50.0,False,False,False,True,True
8337,CA-2016-101469,2016-02-07,2016-08-07,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Not,7.7,2,0.0,3.16,2016,2,February,1,Sunday,182,41.04,False,False,True,True,False
8338,CA-2014-153087,2014-12-27,2015-03-01,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,Not,23.92,4,0.0,11.72,2014,12,December,4,Saturday,64,49.0,False,False,True,True,False
8339,CA-2014-153087,2014-12-27,2015-03-01,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,Not,498.0,5,0.0,184.26,2014,12,December,4,Saturday,64,37.0,False,False,True,True,True
8340,CA-2017-135076,2017-04-13,2017-04-17,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,Anna Andreadi,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",Not,436.7,6,0.2,-38.21,2017,4,April,2,Thursday,4,-8.75,True,False,False,False,True
8341,CA-2014-161634,2014-11-14,2014-11-20,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,Cassandra Brandow,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,Not,32.4,5,0.0,15.55,2014,11,November,4,Friday,6,47.99,False,False,True,False,False
8342,CA-2017-141481,2017-11-06,2017-11-06,First Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,Not,61.44,3,0.0,16.59,2017,11,November,4,Monday,0,27.0,False,False,False,False,False
8343,CA-2016-132549,2016-11-25,2016-11-30,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,Cassandra Brandow,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,Not,73.36,7,0.0,19.81,2016,11,November,4,Friday,5,27.0,False,False,False,False,False
8344,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,OFF-LA-10004544,Office Supplies,Labels,Avery 505,Not,59.2,5,0.2,22.2,2014,3,March,1,Friday,4,37.5,False,False,False,False,False
8345,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,Not,32.95,3,0.2,6.59,2014,3,March,1,Friday,4,20.0,False,False,False,False,False
8346,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,Not,218.38,3,0.2,-10.92,2014,3,March,1,Friday,4,-5.0,True,False,False,False,True
8347,US-2015-115238,2015-04-30,2015-04-30,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",Not,31.4,5,0.0,13.19,2015,4,April,2,Thursday,0,42.01,False,False,False,False,False
8348,US-2015-115238,2015-04-30,2015-04-30,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Not,9.48,1,0.0,3.79,2015,4,April,2,Thursday,0,39.98,False,False,False,False,False
8349,US-2015-115238,2015-04-30,2015-04-30,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Not,209.5,10,0.0,58.66,2015,4,April,2,Thursday,0,28.0,False,False,False,False,False
8350,US-2015-115238,2015-04-30,2015-04-30,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,Chuck Magee,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",Not,24.3,5,0.0,10.45,2015,4,April,2,Thursday,0,43.0,False,False,False,False,False
